t_boot_s,event,scale,alt_m,vz_mps,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,esc1,esc2,esc3,esc4,mode,armed
61.164,inject: failure motor off -i 1,nan,19.975,0.005,0.03,0.23,96.18,0.37,-0.09,0.01,769,769,768,770,LOITER,1
61.184,inject: failure motor off -i 1,nan,19.975,0.005,0.03,0.23,96.18,0.38,-0.19,0.00,769,769,768,770,LOITER,1
61.204,inject: failure motor off -i 1,nan,19.975,0.005,0.04,0.22,96.18,0.32,-0.16,0.02,769,769,769,769,LOITER,1
61.224,inject: failure motor off -i 1,nan,19.975,0.005,0.05,0.22,96.18,0.30,-0.09,0.08,769,769,769,769,LOITER,1
61.244,inject: failure motor off -i 1,nan,19.975,0.005,0.05,0.22,96.17,0.34,-0.32,0.06,769,769,769,769,LOITER,1
61.264,inject: failure motor off -i 1,nan,19.975,0.005,0.06,0.21,96.17,0.31,-0.27,0.08,770,769,769,769,LOITER,1
61.284,inject: failure motor off -i 1,nan,19.975,0.005,0.06,0.21,96.17,0.21,-0.33,0.06,770,769,769,769,LOITER,1
61.304,inject: failure motor off -i 1,nan,19.974,0.005,0.07,0.20,96.17,0.25,-0.41,0.05,769,769,770,769,LOITER,1
61.324,inject: failure motor off -i 1,nan,19.974,0.005,0.07,0.19,96.17,0.33,-0.44,0.03,769,769,770,769,LOITER,1
61.344,inject: failure motor off -i 1,nan,19.973,0.005,0.08,0.18,96.17,0.19,-0.36,0.02,769,769,770,769,LOITER,1
61.364,inject: failure motor off -i 1,nan,19.973,0.005,0.08,0.18,96.16,0.13,-0.36,0.05,770,770,770,770,LOITER,1
61.384,inject: failure motor off -i 1,nan,19.973,0.005,0.08,0.17,96.16,0.23,-0.34,0.04,770,770,770,770,LOITER,1
61.404,inject: failure motor off -i 1,nan,19.972,0.005,0.09,0.16,96.16,0.17,-0.34,0.05,770,770,770,770,LOITER,1
61.424,inject: failure motor off -i 1,nan,19.972,0.005,0.09,0.16,96.16,0.20,-0.33,0.02,770,770,770,770,LOITER,1
61.444,inject: failure motor off -i 1,nan,19.971,0.004,0.10,0.15,96.16,0.24,-0.35,-0.02,770,770,770,770,LOITER,1
61.464,inject: failure motor off -i 1,nan,19.971,0.004,0.10,0.14,96.16,0.19,-0.38,0.05,770,770,770,770,LOITER,1
61.484,inject: failure motor off -i 1,nan,19.971,0.004,0.11,0.13,96.16,0.20,-0.39,0.03,770,770,770,770,LOITER,1
61.504,inject: failure motor off -i 1,nan,19.970,0.003,0.11,0.13,96.16,0.17,-0.29,0.01,770,770,769,770,LOITER,1
61.524,inject: failure motor off -i 1,nan,19.970,0.003,0.11,0.12,96.16,0.16,-0.34,0.07,770,770,769,770,LOITER,1
61.544,inject: failure motor off -i 1,nan,19.970,0.002,0.12,0.11,96.17,0.17,-0.29,-0.01,770,770,769,770,LOITER,1
61.564,inject: failure motor off -i 1,nan,19.970,0.002,0.12,0.11,96.17,0.13,-0.38,0.04,770,770,770,770,LOITER,1
61.584,inject: failure motor off -i 1,nan,19.970,0.002,0.12,0.10,96.17,0.17,-0.23,0.05,770,770,770,770,LOITER,1
61.604,inject: failure motor off -i 1,nan,19.969,0.001,0.12,0.10,96.18,0.03,-0.11,0.03,770,770,770,770,LOITER,1
61.624,inject: failure motor off -i 1,nan,19.969,0.001,0.12,0.09,96.18,-0.06,-0.10,0.01,770,770,770,770,LOITER,1
61.644,inject: failure motor off -i 1,nan,19.968,0.001,0.12,0.09,96.18,-0.02,-0.05,0.01,770,770,770,770,LOITER,1
61.664,inject: failure motor off -i 1,nan,19.968,0.001,0.12,0.09,96.19,-0.04,-0.12,0.06,770,770,770,770,LOITER,1
61.684,inject: failure motor off -i 1,nan,19.968,0.001,0.12,0.09,96.19,-0.01,-0.11,0.11,770,770,770,770,LOITER,1
61.704,inject: failure motor off -i 1,nan,19.968,-0.000,0.12,0.08,96.20,0.04,-0.11,0.07,770,769,770,769,LOITER,1
61.724,inject: failure motor off -i 1,nan,19.968,-0.000,0.12,0.08,96.20,0.07,0.02,0.06,770,769,770,769,LOITER,1
61.744,inject: failure motor off -i 1,nan,19.968,-0.001,0.12,0.08,96.21,0.01,0.07,0.06,770,769,770,769,LOITER,1
61.764,inject: failure motor off -i 1,nan,19.968,-0.001,0.12,0.08,96.21,-0.03,0.12,0.04,769,770,770,770,LOITER,1
61.784,inject: failure motor off -i 1,nan,19.968,-0.001,0.12,0.08,96.22,0.08,0.11,0.02,769,770,770,770,LOITER,1
61.804,inject: failure motor off -i 1,nan,19.968,-0.002,0.12,0.08,96.22,0.07,0.07,0.01,770,769,770,769,LOITER,1
61.824,inject: failure motor off -i 1,nan,19.968,-0.002,0.12,0.08,96.22,0.06,0.11,0.01,770,769,770,769,LOITER,1
61.844,inject: failure motor off -i 1,nan,19.968,-0.002,0.13,0.09,96.23,0.10,0.19,0.00,770,769,770,769,LOITER,1
61.864,inject: failure motor off -i 1,nan,19.968,-0.002,0.13,0.09,96.23,0.09,0.18,0.01,769,769,769,770,LOITER,1
61.884,inject: failure motor off -i 1,nan,19.968,-0.002,0.13,0.09,96.23,0.02,0.06,0.01,769,769,769,770,LOITER,1
61.904,inject: failure motor off -i 1,nan,19.968,-0.003,0.13,0.09,96.23,0.07,0.10,0.08,769,769,769,769,LOITER,1
61.924,inject: failure motor off -i 1,nan,19.968,-0.003,0.13,0.10,96.24,0.03,0.13,0.01,769,769,769,769,LOITER,1
61.944,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,0.10,96.24,-0.00,-0.02,-0.01,769,769,769,769,LOITER,1
61.964,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,0.10,96.24,-0.05,-0.03,-0.04,769,768,769,769,LOITER,1
61.984,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,0.10,96.24,-0.08,-0.05,-0.07,769,768,769,769,LOITER,1
62.004,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,0.10,96.24,-0.05,-0.00,0.01,768,769,769,769,LOITER,1
62.024,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,0.10,96.23,-0.07,-0.04,-0.06,768,769,769,769,LOITER,1
62.044,inject: failure motor off -i 1,nan,19.969,-0.002,0.13,0.10,96.23,-0.09,0.05,-0.07,768,769,769,769,LOITER,1
62.064,inject: failure motor off -i 1,nan,19.969,-0.002,0.12,0.10,96.23,-0.12,-0.03,-0.06,768,769,769,769,LOITER,1
62.084,inject: failure motor off -i 1,nan,19.969,-0.002,0.12,0.10,96.23,-0.08,-0.02,-0.06,768,769,769,769,LOITER,1
62.104,inject: failure motor off -i 1,nan,19.969,-0.002,0.12,0.10,96.23,-0.03,-0.07,-0.04,769,769,769,769,LOITER,1
62.124,inject: failure motor off -i 1,nan,19.969,-0.002,0.12,0.10,96.22,-0.07,-0.12,0.00,769,769,769,769,LOITER,1
62.144,inject: failure motor off -i 1,nan,19.969,-0.001,0.12,0.09,96.22,-0.10,-0.02,-0.05,769,769,769,769,LOITER,1
62.164,inject: failure motor off -i 1,nan,19.969,-0.001,0.12,0.09,96.22,-0.14,-0.12,-0.07,769,769,769,770,LOITER,1
62.184,inject: failure motor off -i 1,nan,19.969,-0.001,0.11,0.09,96.21,-0.21,-0.21,-0.01,769,769,769,770,LOITER,1
62.204,inject: failure motor off -i 1,nan,19.969,-0.001,0.11,0.09,96.21,-0.20,-0.19,-0.14,769,769,769,770,LOITER,1
62.224,inject: failure motor off -i 1,nan,19.969,-0.001,0.11,0.08,96.21,-0.16,-0.17,0.00,769,769,769,770,LOITER,1
62.244,inject: failure motor off -i 1,nan,19.969,-0.001,0.10,0.08,96.20,-0.15,-0.24,-0.03,769,769,769,770,LOITER,1
62.264,inject: failure motor off -i 1,nan,19.969,-0.001,0.10,0.08,96.20,-0.30,-0.17,-0.09,770,769,769,769,LOITER,1
62.284,inject: failure motor off -i 1,nan,19.969,-0.001,0.10,0.07,96.20,-0.27,-0.24,-0.02,770,769,769,769,LOITER,1
62.304,inject: failure motor off -i 1,nan,19.969,-0.000,0.09,0.07,96.19,-0.37,-0.22,-0.03,769,769,770,769,LOITER,1
62.324,inject: failure motor off -i 1,nan,19.969,-0.000,0.08,0.07,96.19,-0.30,-0.16,-0.06,769,769,770,769,LOITER,1
62.344,inject: failure motor off -i 1,nan,19.969,-0.000,0.08,0.06,96.18,-0.32,-0.05,-0.05,769,769,770,769,LOITER,1
62.364,inject: failure motor off -i 1,nan,19.969,-0.000,0.07,0.06,96.18,-0.46,-0.10,-0.08,769,770,769,770,LOITER,1
62.384,inject: failure motor off -i 1,nan,19.969,-0.000,0.06,0.06,96.17,-0.52,-0.23,-0.10,769,770,769,770,LOITER,1
62.404,inject: failure motor off -i 1,nan,19.969,-0.000,0.05,0.05,96.17,-0.48,-0.14,-0.13,770,769,769,769,LOITER,1
62.424,inject: failure motor off -i 1,nan,19.969,-0.000,0.04,0.05,96.17,-0.47,-0.04,-0.02,770,769,769,769,LOITER,1
62.444,inject: failure motor off -i 1,nan,19.970,-0.001,0.04,0.05,96.16,-0.40,-0.08,-0.04,770,769,769,769,LOITER,1
62.464,inject: failure motor off -i 1,nan,19.970,-0.001,0.03,0.05,96.16,-0.46,-0.11,0.01,769,769,769,769,LOITER,1
62.484,inject: failure motor off -i 1,nan,19.970,-0.001,0.02,0.05,96.16,-0.42,-0.13,-0.02,769,769,769,769,LOITER,1
62.504,inject: failure motor off -i 1,nan,19.970,-0.001,0.01,0.04,96.16,-0.43,-0.11,-0.04,769,769,769,769,LOITER,1
62.524,inject: failure motor off -i 1,nan,19.970,-0.001,0.00,0.04,96.16,-0.42,-0.18,-0.02,769,769,769,769,LOITER,1
62.544,inject: failure motor off -i 1,nan,19.970,-0.001,-0.01,0.04,96.15,-0.45,-0.13,-0.04,769,769,769,769,LOITER,1
62.564,inject: failure motor off -i 1,nan,19.970,-0.001,-0.01,0.03,96.15,-0.46,-0.09,-0.02,769,769,769,769,LOITER,1
62.584,inject: failure motor off -i 1,nan,19.970,-0.001,-0.02,0.03,96.15,-0.49,-0.10,-0.05,769,769,769,769,LOITER,1
62.604,inject: failure motor off -i 1,nan,19.971,-0.001,-0.03,0.03,96.15,-0.43,-0.08,0.02,769,769,769,768,LOITER,1
62.624,inject: failure motor off -i 1,nan,19.971,-0.001,-0.04,0.03,96.15,-0.38,-0.08,-0.02,769,769,769,768,LOITER,1
62.644,inject: failure motor off -i 1,nan,19.971,-0.000,-0.05,0.03,96.15,-0.33,-0.02,-0.01,769,769,769,768,LOITER,1
62.664,inject: failure motor off -i 1,nan,19.971,-0.000,-0.05,0.03,96.15,-0.31,-0.02,-0.02,769,769,769,769,LOITER,1
62.684,inject: failure motor off -i 1,nan,19.971,-0.000,-0.06,0.03,96.15,-0.30,-0.02,0.01,769,769,769,769,LOITER,1
62.704,inject: failure motor off -i 1,nan,19.971,-0.000,-0.07,0.03,96.15,-0.21,0.04,-0.03,769,769,768,769,LOITER,1
62.724,inject: failure motor off -i 1,nan,19.971,-0.000,-0.07,0.03,96.15,-0.23,-0.06,0.00,769,769,768,769,LOITER,1
62.744,inject: failure motor off -i 1,nan,19.972,-0.000,-0.07,0.03,96.15,-0.22,-0.06,0.03,769,769,768,769,LOITER,1
62.764,inject: failure motor off -i 1,nan,19.972,-0.000,-0.08,0.03,96.15,-0.17,0.01,-0.08,769,769,769,768,LOITER,1
62.784,inject: failure motor off -i 1,nan,19.972,-0.000,-0.08,0.03,96.15,-0.22,-0.12,0.05,769,769,769,768,LOITER,1
62.804,inject: failure motor off -i 1,nan,19.972,0.000,-0.09,0.02,96.15,-0.14,-0.16,0.00,769,769,769,768,LOITER,1
62.824,inject: failure motor off -i 1,nan,19.972,0.000,-0.09,0.02,96.15,-0.10,-0.15,0.03,769,769,769,768,LOITER,1
62.844,inject: failure motor off -i 1,nan,19.973,0.000,-0.09,0.02,96.15,-0.07,-0.14,0.03,769,769,769,768,LOITER,1
62.864,inject: failure motor off -i 1,nan,19.973,0.000,-0.09,0.02,96.15,-0.11,-0.20,0.05,769,769,768,768,LOITER,1
62.884,inject: failure motor off -i 1,nan,19.973,0.000,-0.09,0.01,96.15,-0.09,-0.23,0.05,769,769,768,768,LOITER,1
62.904,inject: failure motor off -i 1,nan,19.973,0.001,-0.10,0.01,96.15,-0.10,-0.21,0.05,769,769,768,769,LOITER,1
62.924,inject: failure motor off -i 1,nan,19.973,0.001,-0.10,0.00,96.15,-0.08,-0.23,0.02,769,769,768,769,LOITER,1
62.944,inject: failure motor off -i 1,nan,19.973,0.001,-0.10,0.00,96.16,-0.10,-0.27,0.11,769,769,768,769,LOITER,1
62.964,inject: failure motor off -i 1,nan,19.973,0.001,-0.10,-0.00,96.16,-0.09,-0.27,0.05,769,769,769,768,LOITER,1
62.984,inject: failure motor off -i 1,nan,19.973,0.001,-0.10,-0.01,96.16,-0.09,-0.36,0.07,769,769,769,768,LOITER,1
62.984,inject: failure motor ok -i 1,nan,19.973,0.001,-0.10,-0.01,96.16,-0.09,-0.36,0.07,769,769,768,769,LOITER,1
63.004,inject: failure motor ok -i 1,nan,19.973,0.001,-0.10,-0.01,96.16,-0.06,-0.31,0.12,769,769,768,769,LOITER,1
63.024,inject: failure motor ok -i 1,nan,19.973,0.001,-0.11,-0.02,96.16,-0.05,-0.28,0.07,769,769,768,769,LOITER,1
63.044,inject: failure motor ok -i 1,nan,19.973,0.002,-0.11,-0.03,96.16,-0.02,-0.32,0.07,769,769,768,769,LOITER,1
63.064,inject: failure motor ok -i 1,nan,19.973,0.002,-0.11,-0.03,96.17,-0.01,-0.38,0.06,769,769,769,769,LOITER,1
63.084,inject: failure motor ok -i 1,nan,19.973,0.002,-0.11,-0.04,96.17,-0.02,-0.40,0.12,769,769,769,769,LOITER,1
63.104,inject: failure motor ok -i 1,nan,19.972,0.002,-0.11,-0.05,96.17,0.03,-0.38,0.08,769,769,769,769,LOITER,1
63.124,inject: failure motor ok -i 1,nan,19.972,0.002,-0.11,-0.05,96.17,0.01,-0.37,0.09,769,769,769,769,LOITER,1
63.144,inject: failure motor ok -i 1,nan,19.972,0.003,-0.11,-0.06,96.17,0.07,-0.48,0.06,769,769,769,769,LOITER,1
63.164,inject: failure motor ok -i 1,nan,19.972,0.003,-0.11,-0.07,96.18,0.22,-0.48,0.09,769,769,770,769,LOITER,1
63.184,inject: failure motor ok -i 1,nan,19.972,0.003,-0.10,-0.08,96.18,0.22,-0.34,0.09,769,769,770,769,LOITER,1
63.204,inject: failure motor ok -i 1,nan,19.971,0.003,-0.10,-0.08,96.18,0.24,-0.38,0.04,769,770,769,770,LOITER,1
63.224,inject: failure motor ok -i 1,nan,19.971,0.003,-0.09,-0.09,96.18,0.30,-0.35,0.02,769,770,769,770,LOITER,1
63.244,inject: failure motor ok -i 1,nan,19.970,0.002,-0.09,-0.10,96.18,0.40,-0.42,0.06,769,770,769,770,LOITER,1
63.264,inject: failure motor ok -i 1,nan,19.970,0.002,-0.08,-0.11,96.18,0.37,-0.40,0.03,770,769,770,770,LOITER,1
63.284,inject: failure motor ok -i 1,nan,19.970,0.002,-0.07,-0.11,96.18,0.38,-0.40,0.10,770,769,770,770,LOITER,1
63.304,inject: failure motor ok -i 1,nan,19.970,0.002,-0.07,-0.12,96.19,0.47,-0.38,0.04,770,769,770,770,LOITER,1
63.324,inject: failure motor ok -i 1,nan,19.970,0.002,-0.06,-0.13,96.19,0.43,-0.36,0.05,770,769,770,770,LOITER,1
63.344,inject: failure motor ok -i 1,nan,19.969,0.001,-0.05,-0.14,96.19,0.36,-0.35,0.05,770,769,770,770,LOITER,1
63.364,inject: failure motor ok -i 1,nan,19.969,0.001,-0.04,-0.14,96.19,0.39,-0.37,0.05,770,770,770,770,LOITER,1
63.384,inject: failure motor ok -i 1,nan,19.969,0.001,-0.03,-0.15,96.19,0.41,-0.31,0.04,770,770,770,770,LOITER,1
63.404,inject: failure motor ok -i 1,nan,19.968,0.000,-0.03,-0.16,96.19,0.35,-0.33,0.02,770,770,770,770,LOITER,1
63.424,inject: failure motor ok -i 1,nan,19.968,0.000,-0.02,-0.16,96.19,0.38,-0.30,0.10,770,770,770,770,LOITER,1
63.444,inject: failure motor ok -i 1,nan,19.968,-0.000,-0.01,-0.17,96.20,0.29,-0.32,0.01,770,770,770,770,LOITER,1
63.464,inject: failure motor ok -i 1,nan,19.968,-0.000,-0.01,-0.18,96.20,0.26,-0.20,0.05,770,769,770,769,LOITER,1
63.484,inject: failure motor ok -i 1,nan,19.968,-0.000,-0.00,-0.18,96.20,0.20,-0.18,-0.00,770,769,770,769,LOITER,1
63.504,inject: failure motor ok -i 1,nan,19.967,-0.001,0.00,-0.18,96.20,0.24,-0.16,0.03,770,770,770,770,LOITER,1
63.524,inject: failure motor ok -i 1,nan,19.967,-0.001,0.01,-0.19,96.20,0.26,-0.12,0.01,770,770,770,770,LOITER,1
63.544,inject: failure motor ok -i 1,nan,19.967,-0.001,0.01,-0.19,96.20,0.16,-0.04,0.03,770,770,770,770,LOITER,1
63.564,inject: failure motor ok -i 1,nan,19.967,-0.001,0.01,-0.19,96.21,0.16,-0.15,0.09,770,770,770,770,LOITER,1
63.584,inject: failure motor ok -i 1,nan,19.967,-0.001,0.02,-0.19,96.21,0.16,-0.03,0.03,770,770,770,770,LOITER,1
63.604,inject: failure motor ok -i 1,nan,19.966,-0.002,0.02,-0.19,96.21,0.19,0.13,0.03,769,770,770,770,LOITER,1
63.624,inject: failure motor ok -i 1,nan,19.966,-0.002,0.03,-0.19,96.21,0.18,0.03,0.04,769,770,770,770,LOITER,1
63.644,inject: failure motor ok -i 1,nan,19.966,-0.003,0.03,-0.19,96.21,0.21,0.11,0.03,769,770,770,770,LOITER,1
63.664,inject: failure motor ok -i 1,nan,19.966,-0.003,0.03,-0.19,96.22,0.22,0.16,0.01,769,769,770,770,LOITER,1
63.684,inject: failure motor ok -i 1,nan,19.966,-0.003,0.04,-0.18,96.22,0.23,0.21,-0.00,769,769,770,770,LOITER,1
63.704,inject: failure motor ok -i 1,nan,19.966,-0.003,0.04,-0.18,96.22,0.21,0.17,-0.04,769,769,770,770,LOITER,1
63.724,inject: failure motor ok -i 1,nan,19.966,-0.003,0.05,-0.18,96.22,0.22,0.17,-0.02,769,769,770,770,LOITER,1
63.744,inject: failure motor ok -i 1,nan,19.967,-0.004,0.05,-0.17,96.22,0.24,0.17,-0.03,769,769,770,770,LOITER,1
63.764,inject: failure motor ok -i 1,nan,19.967,-0.004,0.06,-0.17,96.22,0.28,0.23,-0.03,769,769,769,770,LOITER,1
63.784,inject: failure motor ok -i 1,nan,19.967,-0.004,0.06,-0.17,96.22,0.27,0.19,-0.03,769,769,769,770,LOITER,1
63.804,inject: failure motor ok -i 1,nan,19.967,-0.004,0.07,-0.16,96.22,0.25,0.19,-0.05,769,768,769,769,LOITER,1
63.824,inject: failure motor ok -i 1,nan,19.967,-0.004,0.07,-0.16,96.22,0.16,0.25,-0.09,769,768,769,769,LOITER,1
63.844,inject: failure motor ok -i 1,nan,19.968,-0.004,0.08,-0.15,96.22,0.15,0.24,-0.04,769,768,769,769,LOITER,1
63.864,inject: failure motor ok -i 1,nan,19.968,-0.004,0.08,-0.15,96.22,0.15,0.32,-0.07,769,768,769,769,LOITER,1
63.884,inject: failure motor ok -i 1,nan,19.968,-0.004,0.08,-0.14,96.22,0.18,0.27,-0.04,769,768,769,769,LOITER,1
63.904,inject: failure motor ok -i 1,nan,19.968,-0.004,0.08,-0.14,96.22,0.08,0.31,-0.07,769,769,769,769,LOITER,1
63.924,inject: failure motor ok -i 1,nan,19.968,-0.004,0.09,-0.13,96.22,0.14,0.32,-0.05,769,769,769,769,LOITER,1
63.944,inject: failure motor ok -i 1,nan,19.969,-0.003,0.09,-0.12,96.22,0.12,0.35,-0.03,769,769,769,769,LOITER,1
63.964,inject: failure motor ok -i 1,nan,19.969,-0.003,0.09,-0.12,96.22,0.16,0.31,-0.08,769,769,769,769,LOITER,1
63.984,inject: failure motor ok -i 1,nan,19.969,-0.003,0.09,-0.11,96.22,0.03,0.35,-0.02,769,769,769,769,LOITER,1
64.004,inject: failure motor ok -i 1,nan,19.969,-0.003,0.09,-0.10,96.22,0.04,0.31,-0.03,768,769,768,769,LOITER,1
64.052,inject: failure motor ok -i 1,nan,19.969,-0.003,0.09,-0.10,96.22,0.19,0.19,-0.04,768,769,768,769,LOITER,1
64.088,inject: failure motor ok -i 1,nan,19.969,-0.003,0.10,-0.10,96.21,0.41,-0.04,-0.05,769,768,769,769,LOITER,1
64.104,inject: failure motor ok -i 1,nan,19.969,-0.003,0.10,-0.10,96.21,0.51,-0.17,-0.05,770,767,769,769,LOITER,1
64.132,inject: failure motor ok -i 1,nan,19.969,-0.003,0.10,-0.10,96.21,0.64,-0.36,-0.13,770,767,769,769,LOITER,1
64.144,inject: failure motor ok -i 1,nan,19.970,-0.003,0.11,-0.10,96.21,0.65,-0.33,-0.16,770,767,769,769,LOITER,1
64.164,inject: failure motor ok -i 1,nan,19.970,-0.003,0.14,-0.12,96.20,0.77,-0.45,-0.05,770,767,769,769,LOITER,1
64.184,inject: failure motor ok -i 1,nan,19.970,-0.003,0.15,-0.12,96.20,0.58,-0.18,-0.11,770,767,769,769,LOITER,1
64.204,inject: failure motor ok -i 1,nan,19.970,-0.002,0.15,-0.12,96.19,0.22,0.15,-0.14,769,768,768,769,LOITER,1
64.224,inject: failure motor ok -i 1,nan,19.970,-0.002,0.16,-0.11,96.19,0.08,0.27,-0.06,769,768,768,769,LOITER,1
64.244,inject: failure motor ok -i 1,nan,19.970,-0.002,0.15,-0.11,96.18,-0.11,0.36,-0.08,769,768,768,769,LOITER,1
64.264,inject: failure motor ok -i 1,nan,19.970,-0.002,0.15,-0.10,96.18,-0.22,0.34,-0.09,769,769,769,769,LOITER,1
64.284,inject: failure motor ok -i 1,nan,19.970,-0.002,0.14,-0.09,96.18,-0.19,0.40,-0.07,769,769,769,769,LOITER,1
64.304,inject: failure motor ok -i 1,nan,19.971,-0.001,0.14,-0.08,96.17,-0.19,0.42,-0.07,769,769,768,768,LOITER,1
64.324,inject: failure motor ok -i 1,nan,19.971,-0.001,0.14,-0.07,96.17,-0.18,0.44,-0.04,769,769,768,768,LOITER,1
64.344,inject: failure motor ok -i 1,nan,19.972,-0.020,0.13,-0.06,96.16,-0.14,0.46,-0.06,769,769,768,768,LOITER,1
64.364,inject: failure motor ok -i 1,nan,19.972,-0.020,0.13,-0.06,96.16,0.03,0.36,-0.04,764,765,764,764,LOITER,1
64.384,inject: failure motor ok -i 1,nan,19.972,-0.020,0.13,-0.05,96.15,0.05,0.34,-0.06,764,765,764,764,LOITER,1
64.404,inject: failure motor ok -i 1,nan,19.975,-0.028,0.13,-0.04,96.15,0.03,0.30,-0.06,761,761,761,761,LOITER,1
64.424,inject: failure motor ok -i 1,nan,19.975,-0.028,0.13,-0.04,96.14,0.06,0.28,-0.04,761,761,761,761,LOITER,1
64.444,inject: failure motor ok -i 1,nan,19.977,-0.027,0.13,-0.03,96.14,0.09,0.30,-0.03,761,761,761,761,LOITER,1
64.464,inject: failure motor ok -i 1,nan,19.977,-0.027,0.13,-0.03,96.14,0.06,0.24,0.01,761,761,759,760,LOITER,1
64.484,inject: failure motor ok -i 1,nan,19.977,-0.027,0.13,-0.02,96.14,0.07,0.23,-0.01,761,761,759,760,LOITER,1
64.504,inject: failure motor ok -i 1,nan,19.980,-0.023,0.13,-0.02,96.14,0.03,0.16,0.01,761,761,760,760,LOITER,1
64.524,inject: failure motor ok -i 1,nan,19.980,-0.023,0.13,-0.01,96.14,0.04,0.13,0.06,761,761,760,760,LOITER,1
64.544,inject: failure motor ok -i 1,nan,19.982,-0.018,0.14,-0.01,96.13,0.05,0.17,-0.01,761,761,760,760,LOITER,1
64.564,inject: failure motor ok -i 1,nan,19.982,-0.018,0.13,-0.01,96.13,-0.04,0.08,0.02,761,761,760,761,LOITER,1
64.584,inject: failure motor ok -i 1,nan,19.982,-0.018,0.13,-0.01,96.13,-0.10,0.15,0.04,761,761,760,761,LOITER,1
64.604,inject: failure motor ok -i 1,nan,19.984,-0.011,0.13,-0.00,96.13,-0.11,0.15,0.07,762,762,761,761,LOITER,1
64.624,inject: failure motor ok -i 1,nan,19.984,-0.011,0.13,-0.00,96.14,-0.11,0.10,0.05,762,762,761,761,LOITER,1
64.644,inject: failure motor ok -i 1,nan,19.985,-0.005,0.13,0.00,96.14,-0.14,0.04,0.09,762,762,761,761,LOITER,1
64.664,inject: failure motor ok -i 1,nan,19.985,-0.005,0.12,0.00,96.14,-0.10,-0.02,0.06,763,763,763,762,LOITER,1
64.684,inject: failure motor ok -i 1,nan,19.985,-0.005,0.12,0.00,96.14,-0.10,0.10,0.11,763,763,763,762,LOITER,1
64.704,inject: failure motor ok -i 1,nan,19.986,0.000,0.12,0.00,96.15,-0.20,0.15,0.08,764,764,763,764,LOITER,1
64.724,inject: failure motor ok -i 1,nan,19.986,0.000,0.11,0.01,96.15,-0.20,0.05,0.14,764,764,763,764,LOITER,1
64.744,inject: failure motor ok -i 1,nan,19.986,0.004,0.11,0.01,96.15,-0.22,0.06,0.06,764,764,763,764,LOITER,1
64.764,inject: failure motor ok -i 1,nan,19.986,0.004,0.11,0.01,96.16,-0.21,0.15,0.12,765,765,765,765,LOITER,1
64.784,inject: failure motor ok -i 1,nan,19.986,0.004,0.10,0.01,96.16,-0.23,0.14,0.07,765,765,765,765,LOITER,1
64.804,inject: failure motor ok -i 1,nan,19.986,0.009,0.10,0.02,96.17,-0.20,0.17,0.12,766,766,765,766,LOITER,1
64.824,inject: failure motor ok -i 1,nan,19.986,0.009,0.10,0.02,96.17,-0.18,0.03,0.04,766,766,765,766,LOITER,1
64.844,inject: failure motor ok -i 1,nan,19.986,0.012,0.09,0.02,96.18,-0.32,0.06,0.12,766,766,765,766,LOITER,1
64.864,inject: failure motor ok -i 1,nan,19.986,0.012,0.09,0.02,96.19,-0.26,0.18,0.08,767,766,767,766,LOITER,1
64.884,inject: failure motor ok -i 1,nan,19.986,0.012,0.08,0.02,96.19,-0.23,0.27,0.09,767,766,767,766,LOITER,1
64.904,inject: failure motor ok -i 1,nan,19.985,0.014,0.08,0.03,96.20,-0.30,0.20,0.10,767,767,767,768,LOITER,1
64.924,inject: failure motor ok -i 1,nan,19.985,0.014,0.07,0.03,96.21,-0.32,0.10,0.13,767,767,767,768,LOITER,1
64.944,inject: failure motor ok -i 1,nan,19.984,0.016,0.06,0.03,96.22,-0.44,0.10,0.11,767,767,767,768,LOITER,1
64.964,inject: failure motor ok -i 1,nan,19.984,0.016,0.06,0.04,96.22,-0.39,0.14,0.04,768,768,769,768,LOITER,1
64.984,inject: failure motor ok -i 1,nan,19.984,0.016,0.05,0.04,96.23,-0.42,0.16,0.13,768,768,769,768,LOITER,1
65.004,inject: failure motor ok -i 1,nan,19.982,0.017,0.04,0.04,96.24,-0.43,0.19,0.10,768,769,769,769,LOITER,1
65.024,inject: failure motor ok -i 1,nan,19.982,0.017,0.03,0.05,96.24,-0.41,0.12,0.07,768,769,769,769,LOITER,1
65.044,inject: failure motor ok -i 1,nan,19.980,0.017,0.02,0.05,96.25,-0.53,-0.01,0.06,768,769,769,769,LOITER,1
65.064,inject: failure motor ok -i 1,nan,19.980,0.017,0.02,0.05,96.25,-0.50,-0.04,0.06,769,769,770,770,LOITER,1
65.084,inject: failure motor ok -i 1,nan,19.980,0.017,0.01,0.05,96.26,-0.53,-0.01,0.05,769,769,770,770,LOITER,1
65.104,inject: failure motor ok -i 1,nan,19.979,0.017,-0.00,0.05,96.26,-0.59,0.05,0.01,769,769,770,770,LOITER,1
65.124,inject: failure motor ok -i 1,nan,19.979,0.017,-0.01,0.05,96.26,-0.52,-0.03,0.01,769,769,770,770,LOITER,1
