t_boot_s,event,scale,alt_m,vz_mps,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,esc1,esc2,esc3,esc4,mode,armed
38.712,hover 20 m settled,nan,20.194,0.135,-0.12,-0.08,96.04,-0.60,0.17,-0.27,769,769,769,768,LOITER,1
38.732,hover 20 m settled,nan,20.194,0.135,-0.13,-0.08,96.04,-0.55,0.20,-0.28,769,769,769,768,LOITER,1
38.752,hover 20 m settled,nan,20.194,0.135,-0.14,-0.07,96.03,-0.54,0.22,-0.26,769,769,769,768,LOITER,1
38.772,hover 20 m settled,nan,20.193,0.136,-0.15,-0.07,96.02,-0.48,0.27,-0.29,769,770,769,768,LOITER,1
38.792,hover 20 m settled,nan,20.193,0.136,-0.16,-0.06,96.01,-0.37,0.28,-0.28,769,770,769,768,LOITER,1
38.812,hover 20 m settled,nan,20.193,0.135,-0.17,-0.06,96.00,-0.48,0.32,-0.22,770,769,769,768,LOITER,1
38.832,hover 20 m settled,nan,20.193,0.135,-0.18,-0.05,95.99,-0.48,0.43,-0.30,770,769,769,768,LOITER,1
38.852,hover 20 m settled,nan,20.193,0.135,-0.19,-0.04,95.98,-0.33,0.46,-0.22,770,769,769,768,LOITER,1
38.872,hover 20 m settled,nan,20.193,0.135,-0.19,-0.03,95.97,-0.24,0.57,-0.20,770,770,769,769,LOITER,1
38.892,hover 20 m settled,nan,20.193,0.135,-0.20,-0.02,95.96,-0.25,0.61,-0.19,770,770,769,769,LOITER,1
38.912,hover 20 m settled,nan,20.193,0.135,-0.20,-0.01,95.95,-0.21,0.67,-0.15,770,770,768,768,LOITER,1
38.932,hover 20 m settled,nan,20.193,0.135,-0.20,0.00,95.94,-0.13,0.73,-0.17,770,770,768,768,LOITER,1
38.952,hover 20 m settled,nan,20.193,0.135,-0.21,0.02,95.93,-0.14,0.74,-0.16,770,770,768,768,LOITER,1
38.972,hover 20 m settled,nan,20.193,0.135,-0.21,0.03,95.91,-0.15,0.82,-0.08,770,770,768,768,LOITER,1
38.992,hover 20 m settled,nan,20.193,0.135,-0.21,0.04,95.91,-0.16,0.84,-0.07,770,770,768,768,LOITER,1
39.012,hover 20 m settled,nan,20.193,0.135,-0.22,0.06,95.90,-0.12,0.80,-0.07,770,771,768,768,LOITER,1
39.032,hover 20 m settled,nan,20.193,0.135,-0.22,0.08,95.89,-0.03,0.78,0.01,770,771,768,768,LOITER,1
39.052,hover 20 m settled,nan,20.193,0.135,-0.22,0.09,95.88,-0.06,0.76,0.03,770,771,768,768,LOITER,1
39.072,hover 20 m settled,nan,20.193,0.135,-0.22,0.10,95.87,-0.00,0.75,0.07,770,771,768,768,LOITER,1
39.092,hover 20 m settled,nan,20.193,0.135,-0.22,0.12,95.87,0.01,0.74,0.04,770,771,768,768,LOITER,1
39.112,hover 20 m settled,nan,20.193,0.135,-0.22,0.13,95.86,0.11,0.72,0.03,770,770,768,768,LOITER,1
39.132,hover 20 m settled,nan,20.193,0.135,-0.22,0.14,95.85,0.17,0.72,0.07,770,770,768,768,LOITER,1
39.152,hover 20 m settled,nan,20.193,0.135,-0.22,0.16,95.85,0.16,0.68,0.14,770,770,768,768,LOITER,1
39.172,hover 20 m settled,nan,20.192,0.135,-0.21,0.17,95.85,0.19,0.65,0.12,770,771,768,768,LOITER,1
39.192,hover 20 m settled,nan,20.192,0.135,-0.21,0.18,95.85,0.26,0.64,0.17,770,771,768,768,LOITER,1
39.212,hover 20 m settled,nan,20.192,0.135,-0.21,0.19,95.84,0.27,0.59,0.21,770,770,768,768,LOITER,1
39.232,hover 20 m settled,nan,20.192,0.135,-0.20,0.21,95.84,0.33,0.57,0.20,770,770,768,768,LOITER,1
39.252,hover 20 m settled,nan,20.192,0.135,-0.20,0.22,95.84,0.27,0.54,0.18,770,770,768,768,LOITER,1
39.272,hover 20 m settled,nan,20.193,0.135,-0.19,0.23,95.84,0.29,0.51,0.25,770,770,769,768,LOITER,1
39.292,hover 20 m settled,nan,20.193,0.135,-0.18,0.24,95.84,0.31,0.56,0.24,770,770,769,768,LOITER,1
39.312,hover 20 m settled,nan,20.193,0.134,-0.18,0.25,95.85,0.33,0.43,0.24,770,770,768,768,LOITER,1
39.332,hover 20 m settled,nan,20.193,0.134,-0.17,0.25,95.85,0.24,0.39,0.31,770,770,768,768,LOITER,1
39.352,hover 20 m settled,nan,20.193,0.134,-0.17,0.26,95.85,0.38,0.37,0.27,770,770,768,768,LOITER,1
39.372,hover 20 m settled,nan,20.193,0.133,-0.16,0.27,95.85,0.32,0.36,0.28,770,770,768,768,LOITER,1
39.392,hover 20 m settled,nan,20.193,0.133,-0.15,0.28,95.86,0.38,0.32,0.37,770,770,768,768,LOITER,1
39.412,hover 20 m settled,nan,20.194,0.133,-0.14,0.28,95.86,0.54,0.26,0.36,769,769,768,768,LOITER,1
39.432,hover 20 m settled,nan,20.194,0.133,-0.13,0.29,95.87,0.52,0.21,0.31,769,769,768,768,LOITER,1
39.452,hover 20 m settled,nan,20.194,0.133,-0.12,0.29,95.87,0.56,0.23,0.34,769,769,768,768,LOITER,1
39.472,hover 20 m settled,nan,20.195,0.134,-0.11,0.29,95.88,0.55,0.21,0.40,769,769,768,768,LOITER,1
39.492,hover 20 m settled,nan,20.195,0.134,-0.10,0.30,95.88,0.56,0.20,0.36,769,769,768,768,LOITER,1
39.512,hover 20 m settled,nan,20.195,0.134,-0.09,0.30,95.89,0.56,0.21,0.47,769,769,768,768,LOITER,1
39.532,hover 20 m settled,nan,20.195,0.134,-0.08,0.31,95.89,0.46,0.22,0.34,769,769,768,768,LOITER,1
39.552,hover 20 m settled,nan,20.195,0.134,-0.07,0.31,95.90,0.48,0.11,0.36,769,769,768,768,LOITER,1
39.572,hover 20 m settled,nan,20.196,0.134,-0.06,0.31,95.90,0.45,0.09,0.37,769,768,768,768,LOITER,1
39.592,hover 20 m settled,nan,20.196,0.134,-0.06,0.31,95.91,0.39,0.15,0.37,769,768,768,768,LOITER,1
39.612,hover 20 m settled,nan,20.197,0.134,-0.05,0.32,95.92,0.43,0.10,0.36,768,768,768,768,LOITER,1
39.632,hover 20 m settled,nan,20.197,0.134,-0.04,0.32,95.92,0.42,0.13,0.40,768,768,768,768,LOITER,1
39.652,hover 20 m settled,nan,20.197,0.134,-0.03,0.32,95.93,0.41,0.01,0.41,768,768,768,768,LOITER,1
39.672,hover 20 m settled,nan,20.199,0.135,-0.02,0.32,95.94,0.42,0.00,0.41,768,768,768,768,LOITER,1
39.692,hover 20 m settled,nan,20.199,0.135,-0.02,0.32,95.94,0.44,-0.08,0.39,768,768,768,768,LOITER,1
39.712,hover 20 m settled,nan,20.200,0.136,-0.01,0.32,95.95,0.46,-0.14,0.39,768,767,768,768,LOITER,1
39.732,hover 20 m settled,nan,20.200,0.136,0.00,0.31,95.96,0.43,-0.18,0.36,768,767,768,768,LOITER,1
39.752,hover 20 m settled,nan,20.200,0.136,0.01,0.31,95.96,0.44,-0.17,0.35,768,767,768,768,LOITER,1
39.772,hover 20 m settled,nan,20.201,0.137,0.02,0.31,95.97,0.41,-0.19,0.30,767,767,768,768,LOITER,1
39.792,hover 20 m settled,nan,20.201,0.137,0.02,0.30,95.97,0.36,-0.22,0.35,767,767,768,768,LOITER,1
39.812,hover 20 m settled,nan,20.202,0.138,0.03,0.30,95.98,0.36,-0.25,0.36,767,767,768,768,LOITER,1
39.832,hover 20 m settled,nan,20.202,0.138,0.04,0.29,95.98,0.44,-0.26,0.27,767,767,768,768,LOITER,1
39.852,hover 20 m settled,nan,20.202,0.138,0.05,0.29,95.99,0.34,-0.36,0.32,767,767,768,768,LOITER,1
39.872,hover 20 m settled,nan,20.204,0.139,0.05,0.28,95.99,0.23,-0.40,0.24,767,767,768,768,LOITER,1
39.892,hover 20 m settled,nan,20.204,0.139,0.06,0.27,95.99,0.24,-0.47,0.32,767,767,768,768,LOITER,1
39.912,hover 20 m settled,nan,20.205,0.140,0.06,0.26,96.00,0.21,-0.46,0.28,767,767,768,768,LOITER,1
39.932,hover 20 m settled,nan,20.205,0.140,0.06,0.25,96.00,0.22,-0.52,0.20,767,767,768,768,LOITER,1
39.952,hover 20 m settled,nan,20.205,0.140,0.07,0.24,96.00,0.26,-0.52,0.19,767,767,768,768,LOITER,1
39.972,hover 20 m settled,nan,20.206,0.142,0.07,0.23,96.00,0.20,-0.52,0.23,767,767,768,768,LOITER,1
39.992,hover 20 m settled,nan,20.206,0.142,0.08,0.22,96.00,0.23,-0.52,0.17,767,767,768,768,LOITER,1
40.012,hover 20 m settled,nan,20.207,0.143,0.08,0.21,95.99,0.23,-0.55,0.21,767,767,768,768,LOITER,1
40.032,hover 20 m settled,nan,20.207,0.143,0.09,0.20,95.99,0.22,-0.57,0.16,767,767,768,768,LOITER,1
40.052,hover 20 m settled,nan,20.207,0.143,0.09,0.19,95.99,0.18,-0.55,0.15,767,767,768,768,LOITER,1
40.072,hover 20 m settled,nan,20.208,0.144,0.10,0.18,95.99,0.17,-0.63,0.21,767,767,767,768,LOITER,1
40.092,hover 20 m settled,nan,20.208,0.144,0.10,0.17,95.99,0.17,-0.59,0.18,767,767,767,768,LOITER,1
40.112,hover 20 m settled,nan,20.208,0.145,0.10,0.16,95.98,0.10,-0.51,0.13,767,767,768,768,LOITER,1
40.132,hover 20 m settled,nan,20.208,0.145,0.11,0.15,95.98,0.12,-0.56,0.06,767,767,768,768,LOITER,1
40.152,hover 20 m settled,nan,20.208,0.145,0.11,0.14,95.98,0.05,-0.50,0.13,767,767,768,768,LOITER,1
40.172,hover 20 m settled,nan,20.209,0.146,0.11,0.13,95.97,-0.07,-0.41,0.12,768,767,768,768,LOITER,1
40.192,hover 20 m settled,nan,20.209,0.146,0.11,0.12,95.97,-0.13,-0.44,0.12,768,767,768,768,LOITER,1
40.212,hover 20 m settled,nan,20.210,0.147,0.10,0.11,95.96,-0.15,-0.47,0.11,768,767,768,768,LOITER,1
40.232,hover 20 m settled,nan,20.210,0.147,0.10,0.10,95.96,-0.23,-0.40,0.08,768,767,768,768,LOITER,1
40.252,hover 20 m settled,nan,20.210,0.147,0.10,0.09,95.95,-0.25,-0.32,0.04,768,767,768,768,LOITER,1
40.272,hover 20 m settled,nan,20.210,0.148,0.09,0.09,95.95,-0.24,-0.41,0.11,768,768,768,768,LOITER,1
40.292,hover 20 m settled,nan,20.210,0.148,0.09,0.08,95.95,-0.30,-0.37,0.11,768,768,768,768,LOITER,1
40.312,hover 20 m settled,nan,20.210,0.149,0.08,0.07,95.94,-0.31,-0.34,0.06,769,768,768,768,LOITER,1
40.332,hover 20 m settled,nan,20.210,0.149,0.08,0.06,95.94,-0.39,-0.39,0.13,769,768,768,768,LOITER,1
40.352,hover 20 m settled,nan,20.210,0.149,0.07,0.06,95.93,-0.46,-0.26,0.11,769,768,768,768,LOITER,1
40.372,hover 20 m settled,nan,20.210,0.150,0.06,0.05,95.92,-0.47,-0.15,0.07,769,768,768,768,LOITER,1
40.392,hover 20 m settled,nan,20.210,0.150,0.05,0.05,95.92,-0.53,-0.15,0.10,769,768,768,768,LOITER,1
40.412,hover 20 m settled,nan,20.210,0.150,0.04,0.04,95.91,-0.51,-0.18,0.16,769,768,768,768,LOITER,1
40.432,hover 20 m settled,nan,20.210,0.150,0.03,0.04,95.90,-0.47,-0.15,0.12,769,768,768,768,LOITER,1
40.452,hover 20 m settled,nan,20.210,0.150,0.02,0.04,95.90,-0.51,-0.21,0.12,769,768,768,768,LOITER,1
40.472,hover 20 m settled,nan,20.210,0.151,0.01,0.03,95.89,-0.48,-0.14,0.08,769,768,768,768,LOITER,1
40.492,hover 20 m settled,nan,20.210,0.151,0.00,0.03,95.88,-0.54,-0.13,0.15,769,768,768,768,LOITER,1
40.512,hover 20 m settled,nan,20.210,0.151,-0.01,0.03,95.87,-0.54,-0.21,0.23,769,769,769,768,LOITER,1
40.532,hover 20 m settled,nan,20.210,0.151,-0.02,0.02,95.87,-0.58,-0.14,0.12,769,769,769,768,LOITER,1
40.552,hover 20 m settled,nan,20.210,0.151,-0.03,0.02,95.86,-0.51,-0.08,0.19,769,769,769,768,LOITER,1
40.572,hover 20 m settled,nan,20.210,0.151,-0.03,0.02,95.85,-0.53,-0.02,0.20,769,769,768,768,LOITER,1
40.592,hover 20 m settled,nan,20.210,0.151,-0.04,0.02,95.85,-0.51,-0.04,0.19,769,769,768,768,LOITER,1
40.612,hover 20 m settled,nan,20.210,0.151,-0.05,0.02,95.84,-0.56,-0.08,0.20,770,769,768,767,LOITER,1
40.632,hover 20 m settled,nan,20.210,0.151,-0.06,0.01,95.83,-0.62,0.03,0.16,770,769,768,767,LOITER,1
40.652,hover 20 m settled,nan,20.210,0.151,-0.08,0.02,95.83,-0.61,0.09,0.21,770,769,768,767,LOITER,1
40.672,hover 20 m settled,nan,20.210,0.151,-0.09,0.02,95.82,-0.57,-0.01,0.25,769,769,768,768,LOITER,1
40.692,hover 20 m settled,nan,20.210,0.151,-0.10,0.02,95.82,-0.60,0.02,0.30,769,769,768,768,LOITER,1
40.712,hover 20 m settled,nan,20.210,0.151,-0.11,0.02,95.81,-0.59,0.07,0.32,770,770,768,768,LOITER,1
40.732,hover 20 m settled,nan,20.210,0.151,-0.12,0.02,95.81,-0.62,0.03,0.34,770,770,768,768,LOITER,1
40.752,hover 20 m settled,nan,20.210,0.151,-0.13,0.02,95.81,-0.65,0.01,0.32,770,770,768,768,LOITER,1
40.772,hover 20 m settled,nan,20.209,0.151,-0.14,0.02,95.81,-0.56,0.08,0.35,770,770,768,768,LOITER,1
40.792,hover 20 m settled,nan,20.209,0.151,-0.15,0.02,95.81,-0.59,0.05,0.36,770,770,768,768,LOITER,1
40.812,hover 20 m settled,nan,20.208,0.151,-0.17,0.02,95.82,-0.50,0.10,0.38,770,770,769,768,LOITER,1
40.832,hover 20 m settled,nan,20.208,0.151,-0.17,0.02,95.82,-0.47,0.18,0.40,770,770,769,768,LOITER,1
40.852,hover 20 m settled,nan,20.208,0.151,-0.18,0.03,95.83,-0.39,0.16,0.40,770,770,769,768,LOITER,1
40.872,hover 20 m settled,nan,20.208,0.150,-0.19,0.03,95.84,-0.33,0.03,0.44,770,770,769,768,LOITER,1
40.892,hover 20 m settled,nan,20.208,0.150,-0.20,0.03,95.85,-0.30,0.07,0.42,770,770,769,768,LOITER,1
40.912,hover 20 m settled,nan,20.207,0.150,-0.20,0.03,95.86,-0.20,0.02,0.41,770,770,769,769,LOITER,1
40.932,hover 20 m settled,nan,20.207,0.150,-0.21,0.03,95.87,-0.20,0.05,0.44,770,770,769,769,LOITER,1
40.952,hover 20 m settled,nan,20.207,0.150,-0.21,0.03,95.89,-0.16,-0.02,0.45,770,770,769,769,LOITER,1
40.972,hover 20 m settled,nan,20.206,0.149,-0.21,0.03,95.90,0.02,-0.07,0.46,769,770,769,769,LOITER,1
40.992,hover 20 m settled,nan,20.206,0.149,-0.21,0.03,95.92,-0.02,-0.20,0.41,769,770,769,769,LOITER,1
41.012,hover 20 m settled,nan,20.206,0.149,-0.21,0.03,95.94,0.06,-0.06,0.47,769,769,770,769,LOITER,1
41.032,hover 20 m settled,nan,20.206,0.149,-0.21,0.03,95.95,0.24,-0.03,0.50,769,769,770,769,LOITER,1
41.052,hover 20 m settled,nan,20.206,0.149,-0.21,0.02,95.97,0.35,-0.05,0.39,769,769,770,769,LOITER,1
41.072,hover 20 m settled,nan,20.205,0.148,-0.20,0.02,95.99,0.40,-0.03,0.43,769,769,770,770,LOITER,1
41.092,hover 20 m settled,nan,20.205,0.148,-0.20,0.02,96.01,0.34,0.01,0.40,769,769,770,770,LOITER,1
41.112,hover 20 m settled,nan,20.205,0.148,-0.19,0.02,96.02,0.44,-0.10,0.36,769,769,770,769,LOITER,1
41.132,hover 20 m settled,nan,20.205,0.148,-0.18,0.02,96.04,0.43,-0.14,0.34,769,769,770,769,LOITER,1
41.152,hover 20 m settled,nan,20.205,0.148,-0.17,0.02,96.06,0.49,-0.08,0.35,769,769,770,769,LOITER,1
41.172,hover 20 m settled,nan,20.205,0.147,-0.16,0.02,96.07,0.54,-0.13,0.34,768,768,770,770,LOITER,1
41.192,hover 20 m settled,nan,20.205,0.147,-0.15,0.01,96.09,0.60,-0.17,0.29,768,768,770,770,LOITER,1
41.212,hover 20 m settled,nan,20.204,0.146,-0.14,0.01,96.10,0.61,-0.17,0.29,768,768,770,770,LOITER,1
41.232,hover 20 m settled,nan,20.204,0.146,-0.13,0.01,96.12,0.71,-0.15,0.30,768,768,770,770,LOITER,1
41.252,hover 20 m settled,nan,20.204,0.146,-0.12,0.00,96.13,0.76,-0.10,0.29,768,768,770,770,LOITER,1
41.272,hover 20 m settled,nan,20.204,0.146,-0.10,0.00,96.14,0.79,-0.11,0.24,768,768,770,771,LOITER,1
41.292,hover 20 m settled,nan,20.204,0.146,-0.09,0.00,96.15,0.76,-0.16,0.17,768,768,770,771,LOITER,1
41.312,hover 20 m settled,nan,20.203,0.146,-0.07,-0.00,96.16,0.81,-0.18,0.13,768,767,771,770,LOITER,1
41.332,hover 20 m settled,nan,20.203,0.146,-0.06,-0.01,96.17,0.75,-0.03,0.15,768,767,771,770,LOITER,1
41.352,hover 20 m settled,nan,20.203,0.146,-0.05,-0.01,96.18,0.76,0.03,-0.01,768,767,771,770,LOITER,1
41.372,hover 20 m settled,nan,20.203,0.145,-0.03,-0.01,96.18,0.78,-0.14,-0.00,767,768,770,771,LOITER,1
41.392,hover 20 m settled,nan,20.203,0.145,-0.02,-0.01,96.19,0.70,-0.15,-0.01,767,768,770,771,LOITER,1
41.412,hover 20 m settled,nan,20.202,0.144,-0.00,-0.01,96.19,0.74,-0.09,-0.03,768,767,771,771,LOITER,1
41.432,hover 20 m settled,nan,20.202,0.144,0.01,-0.01,96.19,0.72,-0.08,-0.03,768,767,771,771,LOITER,1
41.452,hover 20 m settled,nan,20.202,0.144,0.03,-0.01,96.19,0.74,-0.06,-0.10,768,767,771,771,LOITER,1
41.472,hover 20 m settled,nan,20.201,0.144,0.04,-0.02,96.19,0.66,-0.16,-0.16,768,768,771,771,LOITER,1
41.492,hover 20 m settled,nan,20.201,0.144,0.05,-0.02,96.18,0.63,-0.11,-0.13,768,768,771,771,LOITER,1
41.512,hover 20 m settled,nan,20.201,0.143,0.07,-0.02,96.18,0.59,-0.14,-0.16,768,768,770,771,LOITER,1
41.532,hover 20 m settled,nan,20.201,0.143,0.08,-0.02,96.18,0.48,-0.17,-0.17,768,768,770,771,LOITER,1
41.552,hover 20 m settled,nan,20.201,0.143,0.09,-0.03,96.17,0.55,-0.25,-0.27,768,768,770,771,LOITER,1
41.572,hover 20 m settled,nan,20.200,0.143,0.09,-0.03,96.16,0.37,-0.20,-0.23,769,768,771,770,LOITER,1
41.592,hover 20 m settled,nan,20.200,0.143,0.10,-0.03,96.16,0.35,-0.05,-0.28,769,768,771,770,LOITER,1
41.612,hover 20 m settled,nan,20.199,0.142,0.11,-0.04,96.15,0.25,-0.02,-0.31,768,768,770,771,LOITER,1
41.632,hover 20 m settled,nan,20.199,0.142,0.11,-0.04,96.14,0.16,-0.04,-0.32,768,768,770,771,LOITER,1
41.652,hover 20 m settled,nan,20.199,0.142,0.12,-0.04,96.13,0.11,-0.10,-0.35,768,768,770,771,LOITER,1
41.672,hover 20 m settled,nan,20.199,0.142,0.12,-0.04,96.12,0.08,-0.13,-0.34,769,769,770,770,LOITER,1
41.692,hover 20 m settled,nan,20.199,0.142,0.12,-0.04,96.11,0.02,-0.10,-0.34,769,769,770,770,LOITER,1
41.712,hover 20 m settled,nan,20.199,0.141,0.12,-0.04,96.10,-0.03,-0.07,-0.36,770,768,770,769,LOITER,1
41.732,hover 20 m settled,nan,20.199,0.141,0.12,-0.04,96.09,-0.00,0.02,-0.41,770,768,770,769,LOITER,1
41.752,hover 20 m settled,nan,20.199,0.141,0.12,-0.04,96.09,-0.07,0.05,-0.36,770,768,770,769,LOITER,1
41.772,hover 20 m settled,nan,20.198,0.140,0.12,-0.04,96.08,-0.02,0.03,-0.41,769,769,770,769,LOITER,1
41.792,hover 20 m settled,nan,20.198,0.140,0.12,-0.04,96.07,-0.05,0.11,-0.43,769,769,770,769,LOITER,1
41.812,hover 20 m settled,nan,20.198,0.140,0.12,-0.04,96.06,-0.08,0.14,-0.40,769,770,769,769,LOITER,1
41.836,hover 20 m settled,nan,20.198,0.140,0.12,-0.04,96.05,-0.04,0.13,-0.32,769,770,769,769,LOITER,1
41.852,hover 20 m settled,nan,20.198,0.140,0.12,-0.04,96.04,-0.10,0.20,-0.35,769,770,769,769,LOITER,1
41.872,hover 20 m settled,nan,20.198,0.139,0.11,-0.03,96.04,-0.08,0.13,-0.34,769,770,769,769,LOITER,1
41.892,hover 20 m settled,nan,20.198,0.139,0.11,-0.03,96.03,-0.02,0.16,-0.33,769,770,769,769,LOITER,1
41.912,hover 20 m settled,nan,20.197,0.139,0.11,-0.03,96.02,-0.06,0.17,-0.35,770,770,769,769,LOITER,1
41.932,hover 20 m settled,nan,20.197,0.139,0.11,-0.02,96.02,-0.14,0.06,-0.37,770,770,769,769,LOITER,1
41.952,hover 20 m settled,nan,20.197,0.139,0.11,-0.02,96.01,-0.08,0.04,-0.31,770,770,769,769,LOITER,1
41.972,hover 20 m settled,nan,20.197,0.138,0.11,-0.02,96.01,-0.10,0.16,-0.31,770,770,769,769,LOITER,1
41.992,hover 20 m settled,nan,20.197,0.138,0.10,-0.02,96.00,-0.11,0.04,-0.29,770,770,769,769,LOITER,1
42.012,hover 20 m settled,nan,20.197,0.138,0.10,-0.02,96.00,-0.04,0.02,-0.24,770,770,768,768,LOITER,1
42.032,hover 20 m settled,nan,20.197,0.138,0.10,-0.02,95.99,-0.00,0.03,-0.25,770,770,768,768,LOITER,1
42.052,hover 20 m settled,nan,20.197,0.138,0.10,-0.02,95.99,-0.12,-0.03,-0.16,770,770,768,768,LOITER,1
42.072,hover 20 m settled,nan,20.196,0.137,0.10,-0.02,95.99,-0.10,-0.07,-0.17,770,770,768,768,LOITER,1
42.092,hover 20 m settled,nan,20.196,0.137,0.10,-0.02,95.98,-0.00,0.00,-0.26,770,770,768,768,LOITER,1
42.112,hover 20 m settled,nan,20.196,0.137,0.09,-0.02,95.98,-0.08,0.00,-0.17,769,770,768,769,LOITER,1
42.132,hover 20 m settled,nan,20.196,0.137,0.09,-0.02,95.98,-0.11,-0.12,-0.12,769,770,768,769,LOITER,1
42.152,hover 20 m settled,nan,20.196,0.137,0.09,-0.02,95.98,-0.04,-0.13,-0.16,769,770,768,769,LOITER,1
42.172,hover 20 m settled,nan,20.195,0.137,0.09,-0.02,95.98,-0.02,-0.12,-0.14,770,770,768,769,LOITER,1
42.192,hover 20 m settled,nan,20.195,0.137,0.09,-0.02,95.97,-0.05,-0.06,-0.06,770,770,768,769,LOITER,1
42.212,hover 20 m settled,nan,20.195,0.136,0.09,-0.03,95.97,-0.07,-0.12,-0.04,770,770,769,769,LOITER,1
42.232,hover 20 m settled,nan,20.195,0.136,0.09,-0.03,95.97,-0.09,-0.11,-0.08,770,770,769,769,LOITER,1
42.252,hover 20 m settled,nan,20.195,0.136,0.09,-0.03,95.97,-0.05,-0.18,-0.06,770,770,769,769,LOITER,1
42.272,hover 20 m settled,nan,20.194,0.136,0.08,-0.03,95.97,-0.10,-0.19,-0.10,770,770,769,769,LOITER,1
42.292,hover 20 m settled,nan,20.194,0.136,0.08,-0.04,95.97,-0.09,-0.18,-0.10,770,770,769,769,LOITER,1
42.312,hover 20 m settled,nan,20.194,0.135,0.08,-0.04,95.97,-0.10,-0.14,-0.02,769,770,769,769,LOITER,1
42.332,hover 20 m settled,nan,20.194,0.135,0.08,-0.04,95.97,-0.09,-0.23,-0.09,769,770,769,769,LOITER,1
42.352,hover 20 m settled,nan,20.194,0.135,0.08,-0.05,95.97,-0.12,-0.19,-0.04,769,770,769,769,LOITER,1
42.372,hover 20 m settled,nan,20.193,0.134,0.07,-0.05,95.97,-0.10,-0.13,-0.06,769,770,768,769,LOITER,1
42.392,hover 20 m settled,nan,20.193,0.134,0.07,-0.05,95.97,-0.14,-0.06,0.02,769,770,768,769,LOITER,1
42.412,hover 20 m settled,nan,20.193,0.134,0.07,-0.05,95.97,-0.13,-0.10,0.05,770,769,769,769,LOITER,1
42.432,hover 20 m settled,nan,20.193,0.134,0.07,-0.05,95.97,-0.25,-0.10,0.02,770,769,769,769,LOITER,1
42.452,hover 20 m settled,nan,20.193,0.134,0.06,-0.06,95.97,-0.26,-0.05,0.02,770,769,769,769,LOITER,1
42.472,hover 20 m settled,nan,20.192,0.133,0.06,-0.06,95.97,-0.22,-0.10,0.01,770,770,769,769,LOITER,1
42.492,hover 20 m settled,nan,20.192,0.133,0.05,-0.06,95.97,-0.35,-0.04,0.08,770,770,769,769,LOITER,1
42.512,hover 20 m settled,nan,20.192,0.133,0.04,-0.06,95.98,-0.28,0.01,0.03,770,769,769,769,LOITER,1
42.532,hover 20 m settled,nan,20.192,0.133,0.04,-0.06,95.98,-0.26,-0.00,-0.02,770,769,769,769,LOITER,1
42.552,hover 20 m settled,nan,20.192,0.133,0.03,-0.06,95.98,-0.32,0.05,0.08,770,769,769,769,LOITER,1
42.572,hover 20 m settled,nan,20.191,0.132,0.03,-0.06,95.98,-0.34,0.03,0.15,769,770,769,769,LOITER,1
42.592,hover 20 m settled,nan,20.191,0.132,0.02,-0.06,95.98,-0.30,0.04,0.09,769,770,769,769,LOITER,1
42.612,hover 20 m settled,nan,20.191,0.132,0.01,-0.06,95.98,-0.34,0.06,0.05,769,769,769,769,LOITER,1
42.632,hover 20 m settled,nan,20.191,0.132,0.01,-0.06,95.99,-0.27,0.11,0.08,769,769,769,769,LOITER,1
42.652,hover 20 m settled,nan,20.191,0.132,0.00,-0.05,95.99,-0.22,0.10,0.09,769,769,769,769,LOITER,1
42.672,hover 20 m settled,nan,20.190,0.132,-0.00,-0.05,95.99,-0.21,0.05,0.05,769,769,769,769,LOITER,1
42.692,hover 20 m settled,nan,20.190,0.132,-0.00,-0.05,95.99,-0.20,0.07,0.09,769,769,769,769,LOITER,1
42.712,hover 20 m settled,nan,20.190,0.131,-0.01,-0.05,95.99,-0.15,0.10,0.08,769,769,769,769,LOITER,1
42.732,hover 20 m settled,nan,20.190,0.131,-0.01,-0.05,96.00,-0.16,0.21,0.09,769,769,769,769,LOITER,1
42.752,hover 20 m settled,nan,20.190,0.131,-0.01,-0.04,96.00,-0.11,0.13,0.10,769,769,769,769,LOITER,1
42.772,hover 20 m settled,nan,20.189,0.131,-0.02,-0.04,96.00,-0.09,0.00,0.07,770,769,769,769,LOITER,1
42.792,hover 20 m settled,nan,20.189,0.131,-0.02,-0.04,96.00,-0.07,0.04,0.09,770,769,769,769,LOITER,1
42.812,hover 20 m settled,nan,20.189,0.130,-0.02,-0.04,96.01,0.04,0.07,0.07,769,769,769,770,LOITER,1
42.832,hover 20 m settled,nan,20.189,0.130,-0.02,-0.04,96.01,-0.04,0.05,0.06,769,769,769,770,LOITER,1
42.852,hover 20 m settled,nan,20.189,0.130,-0.02,-0.04,96.01,-0.01,0.09,0.10,769,769,769,770,LOITER,1
42.872,hover 20 m settled,nan,20.189,0.130,-0.02,-0.03,96.01,0.03,0.14,0.07,769,769,769,769,LOITER,1
42.892,hover 20 m settled,nan,20.189,0.130,-0.02,-0.03,96.01,-0.01,0.03,0.05,769,769,769,769,LOITER,1
42.912,hover 20 m settled,nan,20.188,0.129,-0.02,-0.03,96.01,0.04,0.14,-0.01,769,769,769,769,LOITER,1
42.932,hover 20 m settled,nan,20.188,0.129,-0.02,-0.03,96.01,0.07,0.14,-0.01,769,769,769,769,LOITER,1
